OrderID,CustomerID,OrderDate,OrderAmount,ProductCategory
2524,182,2024-10-01,1534.6,Furniture
2525,528,2023-11-11,7091.39,Grocery
2526,782,2024-11-24,7829.16,Electronics
2527,955,2024-08-10,2130.22,Grocery
2528,15,2024-10-31,8464.48,Furniture
2529,823,2023-08-22,7187.34,Furniture
2530,534,2023-01-08,4600.93,Electronics
2531,386,2023-10-20,5856.93,Books
2532,563,2024-08-21,8960.12,Electronics
2533,915,2023-01-12,518.06,Furniture
2534,395,2023-10-22,1295.73,Furniture
2535,599,2024-01-05,9464.43,Books
2536,390,2024-08-20,2396.86,Grocery
2537,703,2024-02-28,1111.06,Grocery
2538,475,2023-01-26,3990.33,Furniture
2539,252,2024-08-18,5667.57,Clothing
2540,917,2023-02-17,4118.87,Electronics
2541,445,2023-10-24,5620.68,Furniture
2542,299,2023-10-02,5553.62,Electronics
2543,776,2024-11-01,330.65,Furniture
2544,424,2024-12-07,9694.91,Grocery
2545,647,2024-05-17,9742.93,Clothing
2546,292,2024-04-06,9600.22,Clothing
2547,861,2024-04-29,8975.41,Electronics
2548,808,2024-04-05,3911.98,Furniture
2549,449,2024-06-16,8060.94,Furniture
2550,477,2023-09-28,7418.07,Electronics
2551,812,2023-10-24,388.21,Grocery
2552,819,2024-08-23,5928.77,Electronics
2553,314,2023-11-08,3298.27,Furniture
2554,645,2023-03-31,5461.79,Electronics
2555,358,2023-03-03,7291.16,Clothing
2556,879,2023-08-04,6972.31,Clothing
2557,905,2023-04-18,9622.67,Clothing
2558,163,2023-06-13,8015.59,Electronics
2559,704,2024-02-18,6146.89,Electronics
2560,808,2023-11-08,2746.15,Furniture
2561,338,2023-07-07,7554.83,Furniture
2562,102,2024-07-08,1870.38,Grocery
2563,909,2023-02-27,2302.61,Books
2564,194,2024-07-23,8623.63,Electronics
2565,299,2023-09-14,9919.25,Furniture
2566,483,2024-09-06,328.63,Furniture
2567,555,2024-08-14,9613.43,Grocery
2568,715,2023-05-11,3097.61,Clothing
2569,494,2023-09-25,2595.11,Furniture
2570,784,2023-08-25,7148.34,Electronics
2571,275,2023-10-21,9866.18,Books
2572,294,2023-12-06,3682.23,Electronics
2573,640,2023-12-25,3165.46,Furniture
2574,708,2023-03-16,5433.23,Furniture
2575,852,2024-05-09,8271.0,Books
2576,393,2023-09-05,2658.37,Electronics
2577,546,2023-02-02,6785.93,Grocery
2578,287,2023-01-18,9312.75,Grocery
2579,445,2023-04-15,2260.2,Furniture
2580,228,2023-05-17,8762.16,Furniture
2581,240,2024-02-10,7408.46,Books
2582,895,2024-06-11,2755.97,Electronics
2583,465,2024-09-05,9420.04,Books
2584,686,2023-04-11,4709.77,Clothing
2585,933,2024-10-07,9803.8,Electronics
2586,193,2024-03-22,9010.08,Furniture
2587,700,2024-03-06,584.03,Electronics
2588,305,2023-05-07,8698.18,Books
2589,594,2023-09-04,2258.23,Books
2590,490,2023-02-12,3366.31,Books
2591,862,2023-01-25,794.56,Books
2592,65,2023-10-27,5698.92,Books
2593,133,2024-08-05,1918.59,Books
2594,164,2023-12-21,1240.89,Clothing
2595,693,2023-10-09,6460.62,Furniture
2596,948,2024-09-25,8898.92,Furniture
2597,102,2024-02-14,9609.17,Grocery
2598,750,2023-07-26,7295.33,Books
2599,435,2024-10-04,464.51,Books
2600,252,2023-10-30,4520.63,Furniture
2601,979,2023-03-06,3679.51,Clothing
2602,949,2023-09-05,1224.56,Clothing
2603,879,2024-04-06,197.22,Clothing
2604,507,2024-02-13,9806.2,Clothing
2605,464,2023-12-02,5062.65,Books
2606,937,2024-05-25,3222.75,Furniture
2607,719,2023-09-20,9644.16,Furniture
2608,344,2024-01-05,3687.05,Grocery
2609,37,2023-12-05,1726.08,Grocery
2610,505,2023-03-27,2354.3,Clothing
2611,857,2023-12-09,9399.09,Electronics
2612,499,2024-05-15,4373.14,Furniture
2613,912,2024-06-17,2323.94,Clothing
2614,959,2023-03-02,7400.68,Clothing
2615,960,2023-12-19,6008.02,Books
2616,930,2023-07-31,6835.02,Grocery
2617,128,2023-12-20,5310.46,Furniture
2618,674,2023-05-16,2433.0,Grocery
2619,66,2023-12-12,5673.19,Electronics
2620,924,2023-12-01,527.17,Furniture
2621,363,2024-02-20,3710.46,Electronics
2622,4,2023-10-01,6469.49,Electronics
2623,888,2023-01-27,9149.93,Books
2624,121,2023-11-04,9414.76,Grocery
2625,103,2024-02-28,1019.24,Grocery
2626,571,2024-01-21,181.5,Electronics
2627,2,2024-01-10,9728.65,Clothing
2628,112,2023-07-02,3175.88,Electronics
2629,66,2023-07-05,1302.46,Electronics
2630,817,2024-04-02,9248.19,Grocery
2631,200,2024-01-19,1874.0,Furniture
2632,350,2024-02-22,9184.34,Grocery
2633,400,2024-09-11,6025.37,Furniture
2634,434,2023-04-27,5902.36,Books
2635,881,2024-09-09,7352.14,Electronics
2636,396,2023-01-24,7567.39,Electronics
2637,368,2023-08-14,9952.88,Electronics
2638,124,2024-06-10,1566.1,Books
2639,244,2023-06-09,7831.11,Electronics
2640,408,2024-09-10,3040.89,Grocery
2641,125,2024-01-18,3672.95,Books
2642,92,2024-12-01,6403.92,Furniture
2643,653,2023-06-17,7791.4,Books
2644,826,2023-07-13,3403.27,Furniture
2645,186,2023-01-09,1166.78,Books
2646,215,2023-07-25,6521.14,Grocery
2647,317,2023-07-31,7759.92,Electronics
2648,649,2023-07-30,4713.07,Grocery
2649,589,2023-12-02,5616.88,Electronics
2650,545,2023-10-31,9532.62,Grocery
2651,17,2024-02-09,5907.68,Furniture
2652,602,2023-09-20,1569.89,Furniture
2653,401,2024-08-07,8579.26,Furniture
2654,550,2024-01-26,5632.21,Electronics
2655,688,2024-08-24,350.71,Clothing
2656,382,2024-03-14,7808.65,Electronics
2657,998,2024-01-09,7688.78,Electronics
2658,740,2023-12-06,2858.38,Clothing
2659,95,2024-12-14,7991.09,Furniture
2660,283,2024-06-17,1594.55,Grocery
2661,950,2023-07-10,4564.22,Clothing
2662,597,2024-05-03,2216.48,Furniture
2663,769,2023-02-17,5997.16,Clothing
2664,686,2023-06-24,4372.09,Books
2665,766,2023-10-02,869.3,Furniture
2666,131,2023-10-28,1464.28,Grocery
2667,602,2024-07-11,8786.81,Books
2668,120,2024-08-14,8858.04,Electronics
2669,906,2023-09-25,5788.44,Grocery
2670,73,2023-03-21,6455.9,Furniture
2671,686,2023-12-04,3915.1,Books
2672,118,2024-03-12,3510.26,Furniture
2673,764,2023-03-26,609.56,Grocery
2674,676,2023-07-28,9416.31,Clothing
2675,442,2024-03-07,4951.11,Clothing
2676,720,2024-06-01,5242.03,Books
2677,591,2024-07-27,1782.66,Books
2678,474,2024-07-22,1469.2,Books
2679,984,2024-12-26,6389.23,Electronics
2680,50,2024-06-27,4476.71,Grocery
2681,978,2023-08-15,8191.15,Clothing
2682,811,2024-07-26,3248.34,Clothing
2683,157,2023-12-31,7273.21,Clothing
2684,799,2023-12-31,4959.91,Books
2685,527,2023-12-05,9169.89,Grocery
2686,239,2024-08-29,5070.95,Electronics
2687,887,2023-07-25,4853.29,Books
2688,988,2023-04-28,6138.8,Books
2689,67,2023-02-05,2938.96,Books
2690,479,2023-04-14,6262.87,Furniture
2691,50,2023-06-24,1233.73,Electronics
2692,357,2024-05-31,8375.76,Furniture
2693,707,2023-12-02,3302.95,Clothing
2694,254,2023-12-26,3926.9,Furniture
2695,876,2023-07-07,5518.81,Clothing
2696,846,2024-11-17,2652.92,Electronics
2697,292,2024-12-20,6731.29,Clothing
2698,104,2024-03-13,5371.23,Electronics
2699,970,2024-11-20,2193.18,Furniture
2700,582,2024-12-05,579.57,Clothing
2701,68,2023-03-01,7750.8,Furniture
2702,74,2023-06-16,7718.09,Electronics
2703,684,2024-08-06,3041.65,Grocery
2704,418,2023-12-20,6576.24,Electronics
2705,58,2024-09-22,4918.46,Clothing
2706,534,2023-08-30,5079.06,Books
2707,354,2023-02-24,1301.49,Grocery
2708,577,2024-10-07,7886.77,Grocery
2709,435,2023-11-29,1441.33,Grocery
2710,232,2023-10-21,2792.89,Furniture
2711,452,2023-06-28,4222.73,Clothing
2712,33,2024-05-13,3082.68,Grocery
2713,708,2024-08-03,2036.38,Electronics
2714,115,2023-03-21,736.88,Clothing
2715,586,2024-06-18,6422.33,Books
2716,763,2024-03-30,4125.11,Books
2717,614,2023-05-11,5078.36,Electronics
2718,39,2023-03-16,6862.82,Electronics
2719,888,2024-10-22,7231.51,Books
2720,883,2023-11-14,9735.7,Electronics
2721,125,2023-06-21,4130.57,Clothing
2722,331,2024-04-16,9940.53,Grocery
2723,865,2023-04-30,9178.48,Furniture
2724,288,2023-03-23,8668.61,Electronics
2725,591,2024-07-18,7087.97,Books
2726,222,2023-11-06,2571.58,Clothing
2727,336,2024-02-09,3303.61,Clothing
2728,434,2023-03-06,3804.17,Grocery
2729,934,2023-09-30,2573.49,Clothing
2730,940,2023-03-04,139.36,Clothing
2731,188,2024-02-27,9162.2,Grocery
2732,770,2024-08-03,9804.05,Clothing
2733,876,2023-06-12,1752.6,Furniture
2734,49,2023-10-31,5786.25,Grocery
2735,647,2024-11-03,5071.9,Books
2736,943,2024-04-02,7414.3,Books
2737,676,2024-04-23,8906.88,Electronics
2738,881,2023-12-04,713.39,Furniture
2739,116,2023-11-18,3254.92,Clothing
2740,537,2024-08-22,2922.48,Electronics
2741,378,2023-03-13,4727.3,Furniture
2742,128,2023-08-30,3676.51,Furniture
2743,851,2023-09-05,7383.17,Grocery
2744,687,2023-02-17,515.91,Grocery
2745,897,2024-05-20,9542.94,Books
2746,587,2023-08-15,5529.93,Grocery
2747,477,2023-02-05,6292.29,Clothing
2748,343,2024-11-11,6766.36,Books
2749,462,2024-07-23,176.59,Furniture
2750,219,2023-10-06,1573.13,Grocery
2751,577,2024-06-26,9157.73,Grocery
2752,969,2023-03-01,2212.03,Grocery
2753,599,2023-09-23,839.25,Clothing
2754,306,2023-01-15,8133.5,Electronics
2755,417,2024-02-19,4216.81,Electronics
2756,668,2023-06-12,1103.71,Grocery
2757,446,2023-09-03,3243.15,Furniture
2758,393,2024-07-19,5626.46,Furniture
2759,153,2023-11-04,3520.08,Clothing
2760,514,2023-11-06,3350.43,Clothing
2761,148,2024-11-21,2155.61,Grocery
2762,491,2024-12-08,5475.62,Clothing
2763,158,2024-11-16,9622.52,Clothing
2764,164,2024-09-15,247.12,Grocery
2765,664,2024-05-16,7278.08,Furniture
2766,30,2024-06-07,4419.62,Furniture
2767,809,2024-09-06,2311.52,Books
2768,628,2023-04-09,9325.26,Clothing
2769,555,2024-02-10,9918.98,Electronics
2770,823,2024-03-24,1832.33,Electronics
2771,990,2023-09-26,7723.87,Books
2772,987,2024-10-05,9704.88,Electronics
2773,766,2023-04-30,3157.04,Furniture
2774,173,2023-07-15,5564.78,Books
2775,187,2023-08-25,9345.66,Furniture
2776,336,2024-08-21,4947.38,Furniture
2777,722,2024-12-05,442.76,Clothing
2778,483,2023-08-22,325.23,Books
2779,89,2024-09-20,9240.54,Clothing
2780,212,2024-04-16,3910.41,Furniture
2781,959,2024-10-21,7161.4,Furniture
2782,493,2023-02-13,917.19,Grocery
2783,896,2023-07-08,9783.16,Furniture
2784,269,2024-04-29,6207.67,Furniture
2785,605,2023-04-09,2095.42,Grocery
2786,205,2023-01-28,2128.25,Books
2787,418,2023-03-02,2563.49,Grocery
2788,569,2024-07-21,4176.33,Electronics
2789,575,2023-04-09,7816.12,Grocery
2790,222,2024-08-15,4018.48,Electronics
2791,87,2024-08-18,2953.55,Books
2792,800,2023-03-19,5538.43,Electronics
2793,969,2023-05-21,677.53,Grocery
2794,836,2024-01-14,9347.42,Books
2795,625,2024-01-02,2707.96,Clothing
2796,558,2023-10-19,2294.54,Grocery
2797,952,2024-02-11,5196.96,Grocery
2798,9,2024-03-04,6991.49,Furniture
2799,656,2024-09-18,3832.7,Grocery
2800,808,2023-09-26,5866.68,Books
2801,906,2024-05-30,8239.99,Electronics
2802,124,2023-12-13,7413.42,Furniture
2803,255,2023-10-03,2032.58,Furniture
2804,579,2024-04-14,3978.53,Clothing
2805,685,2023-01-02,3180.16,Grocery
2806,723,2024-12-29,5781.44,Clothing
2807,566,2024-12-04,8443.09,Grocery
2808,432,2024-05-12,7351.58,Clothing
2809,34,2024-11-03,1662.42,Clothing
2810,160,2023-10-02,7200.95,Clothing
2811,748,2024-11-22,5980.72,Clothing
2812,667,2024-08-22,335.24,Clothing
2813,999,2023-08-10,1087.41,Furniture
2814,800,2024-12-08,8677.92,Books
2815,567,2023-11-22,3887.27,Grocery
2816,386,2023-07-31,1717.48,Electronics
2817,265,2024-07-26,3609.26,Clothing
2818,16,2023-01-04,798.01,Furniture
2819,343,2024-10-28,7027.81,Clothing
2820,335,2023-11-17,2646.38,Electronics
2821,894,2024-11-29,235.22,Furniture
2822,43,2024-01-11,2807.59,Furniture
2823,335,2024-04-26,1585.61,Electronics
2824,889,2023-05-14,9313.0,Clothing
2825,122,2024-02-01,6020.5,Electronics
2826,671,2024-09-05,8466.14,Furniture
2827,821,2024-04-11,5165.58,Electronics
2828,152,2024-08-31,3468.48,Furniture
2829,190,2024-10-27,5750.99,Electronics
2830,381,2023-06-19,5238.38,Grocery
2831,357,2024-09-25,8800.12,Furniture
2832,528,2023-12-09,8997.83,Clothing
2833,117,2023-03-12,7612.1,Grocery
2834,354,2023-04-10,3633.69,Grocery
2835,179,2023-01-01,7680.82,Grocery
2836,789,2023-05-08,2455.97,Furniture
2837,305,2023-05-10,5055.97,Furniture
2838,659,2023-04-13,4698.55,Electronics
2839,639,2024-05-20,4094.76,Grocery
2840,776,2024-01-17,7891.28,Furniture
2841,288,2024-04-28,9098.87,Clothing
2842,611,2023-05-11,9403.98,Electronics
2843,707,2023-05-28,3552.13,Electronics
2844,439,2023-05-16,8549.34,Books
2845,228,2023-03-16,6811.59,Books
2846,909,2024-11-06,6102.09,Books
2847,371,2024-11-29,919.02,Grocery
2848,443,2023-10-02,4402.71,Grocery
2849,992,2024-05-02,7739.67,Clothing
2850,677,2024-06-11,5364.37,Furniture
2851,187,2023-01-03,833.25,Clothing
2852,733,2024-10-31,508.7,Books
2853,408,2023-09-14,1522.55,Electronics
2854,19,2023-07-24,633.39,Furniture
2855,13,2023-11-30,1338.24,Furniture
2856,360,2023-07-10,9895.21,Furniture
2857,870,2023-06-17,9428.84,Books
2858,577,2024-10-28,7261.94,Books
2859,954,2023-02-05,3223.95,Electronics
2860,197,2024-10-31,4979.58,Electronics
2861,700,2023-10-23,1825.04,Furniture
2862,679,2023-03-04,6781.6,Electronics
2863,4,2023-03-24,5544.2,Clothing
2864,671,2023-07-22,6450.67,Electronics
2865,755,2023-08-17,7482.19,Furniture
2866,806,2024-12-04,4267.38,Books
2867,302,2023-12-31,853.43,Books
2868,8,2023-05-13,7147.69,Furniture
2869,61,2023-08-08,435.47,Clothing
2870,864,2024-08-03,5843.57,Grocery
2871,702,2024-02-20,2702.11,Grocery
2872,16,2023-07-06,2049.39,Furniture
2873,159,2024-03-13,4316.78,Books
2874,712,2023-03-27,333.95,Grocery
2875,600,2023-01-17,8862.38,Furniture
2876,930,2023-04-22,9839.63,Electronics
2877,463,2023-08-09,1796.61,Books
2878,556,2024-01-24,6333.69,Grocery
2879,889,2023-05-19,735.54,Grocery
2880,248,2024-05-31,5148.24,Furniture
2881,513,2024-11-12,551.93,Clothing
2882,505,2024-08-26,4402.6,Electronics
2883,298,2023-08-28,4500.59,Grocery
2884,825,2024-09-15,5083.0,Electronics
2885,492,2023-06-05,4065.36,Electronics
2886,621,2024-10-27,8047.58,Furniture
2887,154,2024-02-03,3163.02,Furniture
2888,76,2024-04-03,1747.59,Clothing
2889,121,2024-01-27,9429.41,Grocery
2890,280,2023-04-30,7749.6,Electronics
2891,1,2023-12-03,8287.05,Clothing
2892,205,2023-10-19,126.98,Clothing
2893,793,2024-09-11,9183.17,Furniture
2894,115,2023-10-06,8052.51,Books
2895,453,2024-03-14,4378.8,Furniture
2896,348,2023-11-22,1557.04,Electronics
2897,539,2024-04-29,5195.64,Books
2898,244,2023-09-10,5705.62,Furniture
2899,109,2023-03-01,4726.54,Clothing
2900,480,2024-04-11,5289.14,Clothing
2901,596,2024-01-05,236.74,Books
2902,245,2023-06-16,2462.79,Furniture
2903,846,2024-02-23,559.21,Clothing
2904,375,2023-04-26,9446.03,Electronics
2905,497,2023-04-19,7523.25,Clothing
2906,484,2023-04-06,3276.15,Clothing
2907,900,2024-08-01,1188.6,Grocery
2908,588,2024-09-12,1830.17,Furniture
2909,332,2023-10-28,6254.44,Furniture
2910,782,2023-12-05,8793.93,Electronics
2911,297,2023-10-22,3716.63,Books
2912,931,2023-02-19,5929.94,Grocery
2913,234,2024-09-16,6835.91,Electronics
2914,534,2024-03-27,5836.63,Grocery
2915,744,2023-03-06,2482.72,Furniture
2916,5,2024-02-19,6071.71,Furniture
2917,199,2023-05-07,9686.85,Furniture
2918,861,2024-04-06,4015.23,Electronics
2919,228,2024-02-10,6611.21,Grocery
2920,145,2024-05-28,1118.29,Books
2921,869,2023-10-01,3036.49,Grocery
2922,63,2023-08-20,2475.72,Clothing
2923,312,2024-07-02,3830.85,Books
2924,116,2023-08-04,7017.91,Furniture
2925,815,2023-10-25,1716.81,Clothing
2926,72,2024-01-10,6466.11,Clothing
2927,559,2023-02-09,2117.2,Electronics
2928,3,2023-07-13,3442.5,Clothing
2929,551,2024-05-14,256.06,Furniture
2930,254,2023-11-29,6736.21,Furniture
2931,265,2024-03-18,3289.95,Grocery
2932,397,2023-11-16,4361.99,Electronics
2933,800,2024-06-08,384.69,Books
2934,256,2024-10-28,9239.87,Grocery
2935,134,2024-08-08,5837.85,Clothing
2936,386,2024-11-08,3416.42,Clothing
2937,839,2023-01-11,5393.82,Books
2938,18,2023-08-06,2463.93,Electronics
2939,15,2023-10-17,5973.01,Clothing
2940,473,2023-08-30,251.2,Books
2941,732,2023-06-26,4692.67,Electronics
2942,528,2024-05-31,1964.13,Electronics
2943,875,2023-10-05,4764.52,Electronics
2944,174,2023-11-09,4689.92,Furniture
2945,647,2023-07-20,1419.49,Furniture
2946,502,2024-05-01,1987.44,Grocery
2947,192,2023-07-08,2089.54,Books
2948,528,2023-09-22,5164.79,Grocery
2949,339,2024-02-22,9641.81,Clothing
2950,973,2023-12-11,2025.01,Furniture
2951,454,2024-02-24,7470.08,Grocery
2952,686,2023-02-02,5347.06,Grocery
2953,147,2024-04-29,4089.66,Grocery
2954,376,2024-10-02,882.96,Books
2955,809,2023-07-21,9020.28,Grocery
2956,387,2024-03-13,5730.86,Furniture
2957,568,2024-10-18,2474.84,Books
2958,994,2023-02-09,9718.2,Clothing
2959,61,2023-07-28,4145.0,Furniture
2960,283,2024-04-02,1831.02,Books
2961,373,2023-06-13,3006.95,Books
2962,900,2023-06-06,5335.78,Furniture
2963,865,2023-03-31,9177.66,Electronics
2964,75,2023-05-03,2061.97,Electronics
2965,879,2024-05-19,1067.03,Grocery
2966,797,2023-04-11,9883.79,Grocery
2967,809,2024-04-13,399.08,Electronics
2968,119,2023-10-07,9059.62,Furniture
2969,299,2024-08-05,4735.56,Electronics
2970,58,2023-03-01,9273.43,Grocery
2971,147,2024-11-27,3194.73,Clothing
2972,212,2024-02-15,8402.78,Furniture
2973,827,2024-05-02,7719.64,Electronics
2974,168,2024-02-27,8901.26,Grocery
2975,653,2024-09-06,3310.37,Furniture
2976,937,2023-09-16,4246.56,Clothing
2977,755,2024-01-25,8336.88,Books
2978,327,2024-03-15,2389.82,Clothing
2979,114,2024-11-03,9953.97,Grocery
2980,19,2024-11-01,5543.89,Electronics
2981,365,2023-12-12,8708.98,Electronics
2982,34,2024-05-21,8212.77,Books
2983,785,2024-11-13,4327.02,Grocery
2984,348,2023-01-09,6195.05,Grocery
2985,914,2024-09-19,3419.68,Grocery
2986,432,2023-01-16,4134.31,Electronics
2987,58,2024-05-28,2516.14,Electronics
2988,460,2024-05-28,3747.47,Books
2989,287,2023-02-20,6563.41,Furniture
2990,12,2024-09-26,7226.02,Furniture
2991,864,2024-10-13,6137.44,Furniture
2992,298,2023-05-16,5201.41,Clothing
2993,66,2023-12-21,6245.76,Furniture
2994,712,2024-03-03,1980.42,Books
2995,263,2023-05-10,4938.27,Electronics
2996,14,2024-11-02,3719.73,Clothing
2997,317,2024-06-23,8422.72,Furniture
2998,459,2024-02-11,6522.62,Clothing
2999,225,2023-11-27,8240.51,Electronics
3000,614,2023-04-23,398.45,Grocery
3001,196,2024-08-13,2082.62,Furniture
3002,603,2023-04-18,5198.32,Furniture
3003,253,2024-10-08,7613.91,Furniture
3004,674,2024-01-06,7489.22,Clothing
3005,563,2024-11-18,5382.69,Furniture
3006,344,2024-10-19,6161.48,Furniture
3007,807,2023-05-18,9279.32,Books
3008,167,2023-09-02,9147.76,Electronics
3009,42,2024-07-12,2279.97,Furniture
3010,489,2024-07-16,727.25,Furniture
3011,455,2023-07-13,2139.51,Furniture
3012,445,2024-07-26,7634.39,Grocery
3013,856,2024-09-01,6033.77,Furniture
3014,640,2024-10-20,6512.85,Grocery
3015,833,2023-02-03,9257.78,Grocery
3016,136,2024-12-22,6869.3,Furniture
3017,639,2023-12-23,1123.08,Clothing
3018,966,2024-12-24,6164.24,Grocery
3019,340,2023-06-10,6064.22,Books
3020,108,2023-07-23,871.18,Furniture
3021,276,2023-07-12,8857.67,Books
3022,713,2023-07-24,1255.72,Electronics
3023,369,2023-02-26,9481.89,Grocery
3024,608,2023-05-13,4430.66,Electronics
3025,797,2023-06-20,5881.81,Furniture
3026,469,2023-11-01,7792.62,Grocery
3027,33,2024-04-01,4025.1,Furniture
3028,264,2024-05-22,8840.41,Electronics
3029,784,2024-02-17,2177.63,Books
3030,410,2024-10-29,3323.31,Books
3031,39,2024-03-21,8482.8,Clothing
3032,152,2023-06-26,9829.33,Furniture
3033,296,2024-07-26,8689.08,Books
3034,179,2024-06-14,6835.15,Electronics
3035,141,2023-08-21,3749.24,Clothing
3036,92,2024-10-27,6263.81,Grocery
3037,941,2024-04-03,7074.05,Grocery
3038,701,2023-08-02,4457.65,Grocery
3039,508,2023-01-16,4838.33,Clothing
3040,172,2023-12-30,9649.05,Clothing
3041,949,2023-11-15,6252.65,Clothing
3042,573,2023-09-05,8087.41,Books
3043,202,2024-12-17,7980.8,Clothing
3044,830,2023-12-18,9903.01,Books
3045,802,2023-04-09,2533.28,Books
3046,384,2023-07-28,1042.02,Books
3047,235,2024-04-19,1301.53,Furniture
3048,611,2023-02-08,4888.02,Grocery
3049,952,2023-06-02,3837.69,Electronics
3050,35,2024-02-19,1386.69,Electronics
3051,321,2024-10-28,8220.09,Grocery
3052,406,2023-03-07,6607.46,Furniture
3053,129,2023-01-22,8424.3,Furniture
3054,460,2024-09-15,2871.94,Electronics
3055,896,2023-08-22,5030.66,Grocery
3056,295,2024-03-15,2680.46,Grocery
3057,543,2024-02-26,1341.85,Grocery
3058,400,2023-09-12,5326.47,Electronics
3059,515,2024-06-09,4098.2,Books
3060,814,2023-02-06,3436.71,Electronics
3061,119,2024-11-28,6397.04,Books
3062,73,2023-04-25,2728.39,Books
3063,12,2023-12-29,7926.74,Grocery
3064,629,2023-11-17,1804.59,Electronics
3065,418,2023-11-08,7718.22,Electronics
3066,859,2023-12-16,9043.13,Electronics
3067,960,2024-06-05,5121.97,Electronics
3068,673,2024-01-11,8813.57,Furniture
3069,84,2024-01-04,1623.99,Electronics
3070,985,2023-10-17,1465.69,Books
3071,435,2023-05-30,8571.24,Grocery
3072,174,2024-11-19,3963.53,Furniture
3073,943,2024-04-16,1167.08,Clothing
3074,216,2023-04-01,5361.59,Books
3075,889,2023-06-08,381.8,Grocery
3076,296,2024-08-18,5066.89,Furniture
3077,132,2024-09-29,3164.85,Books
3078,11,2023-03-17,2211.41,Books
3079,515,2023-01-08,6967.69,Books
3080,762,2024-10-10,8988.26,Clothing
3081,733,2023-02-18,4005.9,Grocery
3082,240,2024-09-26,6447.9,Furniture
3083,726,2023-01-27,7024.29,Clothing
3084,787,2024-11-29,9412.95,Electronics
3085,265,2024-02-28,4551.49,Books
3086,356,2024-09-21,223.4,Grocery
3087,293,2023-10-15,5801.53,Clothing
3088,464,2024-03-14,1017.62,Clothing
3089,854,2024-11-14,4657.79,Furniture
3090,271,2023-08-16,5080.45,Electronics
3091,607,2024-09-18,4284.04,Furniture
3092,492,2023-09-19,1371.99,Furniture
3093,156,2024-02-12,5621.42,Books
3094,747,2023-01-09,9769.26,Books
3095,987,2024-03-29,3390.59,Electronics
3096,502,2023-12-26,9040.12,Furniture
3097,267,2023-02-20,7688.75,Grocery
3098,497,2024-07-16,5246.06,Grocery
3099,843,2024-04-19,9343.06,Electronics
3100,242,2024-08-11,3842.84,Grocery
3101,319,2023-04-02,6884.03,Electronics
3102,556,2023-12-15,941.53,Books
3103,501,2024-10-10,4459.22,Books
3104,700,2024-04-20,9255.22,Clothing
3105,168,2024-05-06,3374.03,Books
3106,232,2024-08-03,5010.15,Books
3107,143,2024-04-12,4427.88,Electronics
3108,82,2024-08-22,9637.88,Books
3109,149,2024-03-20,4939.02,Books
3110,274,2024-08-23,7395.48,Furniture
3111,516,2023-05-15,9379.62,Clothing
3112,628,2024-04-02,8727.81,Electronics
3113,24,2024-07-18,8611.35,Electronics
3114,778,2023-05-05,1374.56,Electronics
3115,581,2023-07-02,1404.25,Clothing
3116,932,2024-02-26,7088.95,Grocery
3117,286,2024-05-08,772.34,Furniture
3118,270,2023-04-28,2347.51,Furniture
3119,806,2024-09-30,1748.8,Clothing
3120,647,2023-05-31,6054.56,Clothing
3121,898,2023-02-25,7194.04,Clothing
3122,139,2024-06-10,7190.28,Books
3123,20,2024-04-02,2097.85,Furniture
3124,466,2024-11-15,6722.89,Clothing
3125,388,2024-07-13,1764.08,Electronics
3126,491,2024-08-30,9744.97,Electronics
3127,471,2023-10-23,5068.35,Furniture
3128,653,2023-11-16,677.75,Clothing
3129,747,2024-10-18,3856.74,Books
3130,865,2023-02-05,205.77,Grocery
3131,896,2024-06-09,7418.62,Electronics
3132,722,2023-03-26,9447.36,Electronics
3133,202,2024-05-30,1280.14,Clothing
3134,469,2024-11-24,8655.4,Furniture
3135,254,2024-06-16,7840.24,Electronics
3136,677,2024-08-30,1605.86,Electronics
3137,822,2024-07-25,8921.27,Clothing
3138,192,2024-04-16,6532.92,Grocery
3139,72,2023-06-23,2308.63,Clothing
3140,481,2023-05-01,7338.78,Grocery
3141,790,2024-06-01,8268.08,Clothing
3142,184,2023-04-12,8608.68,Grocery
3143,665,2024-08-21,7357.3,Grocery
3144,562,2024-02-23,2501.21,Furniture
3145,922,2024-03-06,9967.66,Electronics
3146,676,2024-08-22,1904.5,Grocery
3147,430,2023-05-08,6056.74,Electronics
3148,199,2024-04-26,4271.7,Clothing
3149,257,2024-04-19,2538.11,Grocery
3150,51,2023-05-27,4315.21,Electronics
3151,115,2024-05-29,4976.44,Furniture
3152,947,2024-04-05,9658.78,Electronics
3153,261,2023-12-14,9318.27,Books
3154,111,2024-07-03,3516.01,Electronics
3155,782,2024-06-08,5277.05,Clothing
3156,957,2024-01-03,2261.03,Books
3157,433,2024-09-02,274.22,Grocery
3158,9,2023-10-02,4605.52,Books
3159,309,2023-12-17,6645.88,Furniture
3160,775,2023-08-24,1223.5,Clothing
3161,228,2024-03-06,5601.87,Grocery
3162,15,2024-03-19,775.79,Books
3163,209,2024-11-14,7259.62,Clothing
3164,214,2024-09-30,5036.65,Books
3165,726,2024-06-25,8829.21,Furniture
3166,719,2023-04-27,8176.35,Clothing
3167,532,2023-02-09,7145.59,Books
3168,594,2023-08-18,5047.03,Electronics
3169,194,2024-08-22,8822.76,Books
3170,127,2023-01-01,3715.92,Clothing
